Deal PermID,Package Identifier,Master Deal Type Code,All New Issues Manager Roles Code,Manager's Role Code,Dates: Issue Date,Issuer/Borrower Name Full,Issuer/Borrower PermID,Issue Type,Transaction Status,Issuer/Borrower Nation,New Issues Current Filing Date,Offer Price (Uniform),Proceeds Amount Incl Overallotment Sold All Markets,Proceeds Amount This Market,Issuer/Borrower Stock Exchange Name,Security Type All Markets,Offering Technique,New Issues Fees: Gross Spread as Pct of Principal Amount This Market,Domicile Nation Sub Region,Domicile Nation Region,Issuer/Borrower TRBC Business Sector,Issuer/Borrower TRBC Economic Sector,Lead Left Bookrunner,Managers Tier 1 & Tier 2 ,ECM Flag,Primary Use Of Proceeds,Issuer/Borrower Nation Region,Master Deal Type,All New Issues Manager Roles,Manager's Role,is_authentic
154086943039,4143981,ASPD,BM,BM,10/19/2020,Solar Management (Seremban) Sdn Bhd,5077934725.0,Investment Grade Corporate|Emerging Market Corporate,Live,Malaysia,,100.0,62.83228613,4.833252779,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Industrial & Commercial Services,Industrials,,OCBC Al-Amin Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154086943043,4143981,ASPD,BM,BM,10/19/2020,Solar Management (Seremban) Sdn Bhd,5077934725.0,Investment Grade Corporate|Emerging Market Corporate,Live,Malaysia,,100.0,62.83228613,2.41662639,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Industrial & Commercial Services,Industrials,,OCBC Al-Amin Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154086943044,4143981,ASPD,BM,BM,10/19/2020,Solar Management (Seremban) Sdn Bhd,5077934725.0,Emerging Market Corporate|Investment Grade Corporate,Live,Malaysia,,100.0,62.83228613,2.41662639,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Industrial & Commercial Services,Industrials,,OCBC Al-Amin Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154086943045,4143981,ASPD,BM,BM,10/19/2020,Solar Management (Seremban) Sdn Bhd,5077934725.0,Investment Grade Corporate|Emerging Market Corporate,Live,Malaysia,,100.0,62.83228613,1.208313195,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Industrial & Commercial Services,Industrials,,OCBC Al-Amin Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154086943052,4143981,ASPD,BM,BM,10/19/2020,Solar Management (Seremban) Sdn Bhd,5077934725.0,Emerging Market Corporate|Investment Grade Corporate,Live,Malaysia,,100.0,62.83228613,2.41662639,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Industrial & Commercial Services,Industrials,,OCBC Al-Amin Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154086943055,4143981,ASPD,BM,BM,10/19/2020,Solar Management (Seremban) Sdn Bhd,5077934725.0,Investment Grade Corporate|Emerging Market Corporate,Live,Malaysia,,100.0,62.83228613,3.624939584,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Industrial & Commercial Services,Industrials,,OCBC Al-Amin Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154086943056,4143981,ASPD,BM,BM,10/19/2020,Solar Management (Seremban) Sdn Bhd,5077934725.0,Investment Grade Corporate|Emerging Market Corporate,Live,Malaysia,,100.0,62.83228613,3.624939584,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Industrial & Commercial Services,Industrials,,OCBC Al-Amin Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154086943057,4143981,ASPD,BM,BM,10/19/2020,Solar Management (Seremban) Sdn Bhd,5077934725.0,Investment Grade Corporate|Emerging Market Corporate,Live,Malaysia,,100.0,62.83228613,3.624939584,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Industrial & Commercial Services,Industrials,,OCBC Al-Amin Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154086943058,4143981,ASPD,BM,BM,10/19/2020,Solar Management (Seremban) Sdn Bhd,5077934725.0,Emerging Market Corporate|Investment Grade Corporate,Live,Malaysia,,100.0,62.83228613,4.833252779,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Industrial & Commercial Services,Industrials,,OCBC Al-Amin Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154086943063,4143981,ASPD,BM,BM,10/19/2020,Solar Management (Seremban) Sdn Bhd,5077934725.0,Emerging Market Corporate|Investment Grade Corporate,Live,Malaysia,,100.0,62.83228613,4.833252779,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Industrial & Commercial Services,Industrials,,OCBC Al-Amin Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154086943064,4143981,ASPD,BM,BM,10/19/2020,Solar Management (Seremban) Sdn Bhd,5077934725.0,Emerging Market Corporate|Investment Grade Corporate,Live,Malaysia,,100.0,62.83228613,3.624939584,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Industrial & Commercial Services,Industrials,,OCBC Al-Amin Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154086943067,4143981,ASPD,BM,BM,10/19/2020,Solar Management (Seremban) Sdn Bhd,5077934725.0,Emerging Market Corporate|Investment Grade Corporate,Live,Malaysia,,100.0,62.83228613,3.624939584,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Industrial & Commercial Services,Industrials,,OCBC Al-Amin Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154086943068,4143981,ASPD,BM,BM,10/19/2020,Solar Management (Seremban) Sdn Bhd,5077934725.0,Investment Grade Corporate|Emerging Market Corporate,Live,Malaysia,,100.0,62.83228613,3.624939584,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Industrial & Commercial Services,Industrials,,OCBC Al-Amin Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154086943071,4143981,ASPD,BM,BM,10/19/2020,Solar Management (Seremban) Sdn Bhd,5077934725.0,Emerging Market Corporate|Investment Grade Corporate,Live,Malaysia,,100.0,62.83228613,3.624939584,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Industrial & Commercial Services,Industrials,,OCBC Al-Amin Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154086943073,4143981,ASPD,BM,BM,10/19/2020,Solar Management (Seremban) Sdn Bhd,5077934725.0,Emerging Market Corporate|Investment Grade Corporate,Live,Malaysia,,100.0,62.83228613,3.624939584,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Industrial & Commercial Services,Industrials,,OCBC Al-Amin Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154086950109,4148676,ED,BM,BM,10/9/2020,Asian Development Bank,8589934162.0,"Agency, Supranational, Sovereign",Live,Philippines,,100.0,56.95279752,56.95279752,,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,Danske Bank,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Euro & Foreign Non Cvt Debt,BookRunner,BookRunner,0
154086952053,4150050,ASPD,JB|JB|JB|JB,JB|JB|JB|JB,10/27/2020,RATCH Group PCL,4295893366.0,Emerging Market Corporate|Investment Grade Corporate,Live,Thailand,,100.0,256.4102564,32.05128205,Thailand,Fixed Or Straight Bond,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Bangkok Bank PCL|Bank of Ayudhya Plc|Standard Chartered Bank(Thai)|Siam Commercial Bank PLC,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,1
154086952054,4150050,ASPD,JB|JB|JB|JB,JB|JB|JB|JB,10/27/2020,RATCH Group PCL,4295893366.0,Investment Grade Corporate|Emerging Market Corporate,Live,Thailand,,100.0,256.4102564,48.07692308,Thailand,Fixed Or Straight Bond,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Bangkok Bank PCL|Bank of Ayudhya Plc|Standard Chartered Bank(Thai)|Siam Commercial Bank PLC,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,1
154086952057,4150050,ASPD,JB|JB|JB|JB,JB|JB|JB|JB,10/27/2020,RATCH Group PCL,4295893366.0,Investment Grade Corporate|Emerging Market Corporate,Live,Thailand,,100.0,256.4102564,48.07692308,Thailand,Fixed Or Straight Bond,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Bangkok Bank PCL|Bank of Ayudhya Plc|Standard Chartered Bank(Thai)|Siam Commercial Bank PLC,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,1
154086952058,4150050,ASPD,JB|JB|JB|JB,JB|JB|JB|JB,10/27/2020,RATCH Group PCL,4295893366.0,Emerging Market Corporate|Investment Grade Corporate,Live,Thailand,,100.0,256.4102564,128.2051282,Thailand,Fixed Or Straight Bond,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Bangkok Bank PCL|Bank of Ayudhya Plc|Standard Chartered Bank(Thai)|Siam Commercial Bank PLC,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,1
154086956398,4152718,ASPD,JB|JB|JB,JB|JB|JB,10/30/2020,Bts Group Holdings PCL,4295892710.0,Emerging Market Corporate|Investment Grade Corporate,Live,Thailand,,100.0,276.1721259,16.05651895,Thailand,Fixed Or Straight Bond,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Transportation,Industrials,,Bangkok Bank PCL|Siam Commercial Bank PLC|Krung Thai Bank,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner,1
154086956401,4152718,ASPD,JB|JB|JB,JB|JB|JB,10/30/2020,Bts Group Holdings PCL,4295892710.0,Emerging Market Corporate|Investment Grade Corporate,Live,Thailand,,100.0,276.1721259,128.4521516,Thailand,Fixed Or Straight Bond,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Transportation,Industrials,,Bangkok Bank PCL|Siam Commercial Bank PLC|Krung Thai Bank,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner,1
154086956403,4152718,ASPD,JB|JB|JB,JB|JB|JB,10/30/2020,Bts Group Holdings PCL,4295892710.0,Investment Grade Corporate|Emerging Market Corporate,Live,Thailand,,100.0,276.1721259,48.16955684,Thailand,Fixed Or Straight Bond,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Transportation,Industrials,,Bangkok Bank PCL|Siam Commercial Bank PLC|Krung Thai Bank,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner,1
154086956409,4152718,ASPD,JB|JB|JB,JB|JB|JB,10/30/2020,Bts Group Holdings PCL,4295892710.0,Investment Grade Corporate|Emerging Market Corporate,Live,Thailand,,100.0,276.1721259,64.22607579,Thailand,Fixed Or Straight Bond,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Transportation,Industrials,,Bangkok Bank PCL|Siam Commercial Bank PLC|Krung Thai Bank,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner,1
154086956412,4152718,ASPD,JB|JB|JB,JB|JB|JB,10/30/2020,Bts Group Holdings PCL,4295892710.0,Investment Grade Corporate|Emerging Market Corporate,Live,Thailand,,100.0,276.1721259,19.26782274,Thailand,Fixed Or Straight Bond,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Transportation,Industrials,,Bangkok Bank PCL|Siam Commercial Bank PLC|Krung Thai Bank,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner,1
154086997478,4180233,ED,BM,BM,11/9/2020,Asian Development Bank,8589934162.0,"Agency, Supranational, Sovereign",Live,Philippines,,100.0,38.69819279,38.69819279,,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,Credit Agricole Corporate & Investment Bank,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Euro & Foreign Non Cvt Debt,BookRunner,BookRunner,0
154087013639,4191027,ED,BM,BM,12/10/2020,Asian Development Bank,8589934162.0,"Agency, Supranational, Sovereign",Live,Philippines,,100.0,12.90139464,12.90139464,,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,Barclays Capital Group,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Euro & Foreign Non Cvt Debt,BookRunner,BookRunner,0
154087036646,4203970,ASPD,BM,BM,9/11/2020,Ascendas Real Estate Investment Trust,4295887444.0,Investment Grade Corporate,Live,Singapore,,100.0,219.2822162,219.2822162,Singapore,Perpetual Reset Notes,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Real Estate,Real Estate,,Oversea-Chinese Banking Corp Ltd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154087049963,4239073,ED,JB|JB|JB|JB,JB|JB|JB|JB,2/2/2021,Asian Development Bank,8589934162.0,"Agency, Supranational, Sovereign",Live,Philippines,,99.985,977.9440532,977.9440532,,Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,BMO Capital Markets|RBC Capital Markets|Scotiabank|TD Securities Inc,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Euro & Foreign Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,0
154087061556,4242890,ED,BM,BM,2/5/2021,Asian Development Bank,8589934162.0,"Agency, Supranational, Sovereign",Live,Philippines,,98.25,73.1789066,73.1789066,,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,JP Morgan & Co Inc,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Euro & Foreign Non Cvt Debt,BookRunner,BookRunner,0
154087061581,4242902,ED,BM,BM,2/2/2021,Asian Development Bank,8589934162.0,"Agency, Supranational, Sovereign",Live,Philippines,,100.0,42.14683959,42.14683959,,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,JP Morgan & Co Inc,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Euro & Foreign Non Cvt Debt,BookRunner,BookRunner,0
154087061597,4242906,ED,BM,BM,2/1/2021,Asian Development Bank,8589934162.0,"Agency, Supranational, Sovereign",Live,Philippines,,99.7,10.66344375,10.66344375,,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,JP Morgan & Co Inc,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Euro & Foreign Non Cvt Debt,BookRunner,BookRunner,0
154087061894,4243133,ED,BM,BM,1/19/2021,Asian Development Bank,8589934162.0,"Agency, Supranational, Sovereign",Live,Philippines,,100.0,119.8394152,119.8394152,,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,Swedbank,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Euro & Foreign Non Cvt Debt,BookRunner,BookRunner,0
154087063388,4244264,ED,BM,BM,2/5/2021,Asian Development Bank,8589934162.0,"Agency, Supranational, Sovereign",Live,Philippines,,100.0,50.0,50.0,,Zero Coupon Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,Credit Agricole Corporate & Investment Bank,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Euro & Foreign Non Cvt Debt,BookRunner,BookRunner,0
154087088258,4252517,ED,BM,BM,2/17/2021,Asian Development Bank,8589934162.0,"Agency, Supranational, Sovereign",Live,Philippines,,100.0,42.12604112,42.12604112,,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,Credit Agricole Corporate & Investment Bank,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Euro & Foreign Non Cvt Debt,BookRunner,BookRunner,0
154087091231,4254683,ED,BM,BM,1/12/2021,Asian Development Bank,8589934162.0,"Agency, Supranational, Sovereign",Live,Philippines,,100.0,14.82952494,14.82952494,,Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,BNP Paribas SA,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Euro & Foreign Non Cvt Debt,BookRunner,BookRunner,0
154087100189,4261610,ASPD,BM,BM,3/3/2021,UiTM Solar Power Dua Sdn Bhd,5080023049.0,Investment Grade Corporate|Emerging Market Corporate,Live,Malaysia,,100.0,24.69745616,1.234872808,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Affin Hwang Invest Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154087100216,4261610,ASPD,BM,BM,3/3/2021,UiTM Solar Power Dua Sdn Bhd,5080023049.0,Emerging Market Corporate|Investment Grade Corporate,Live,Malaysia,,100.0,24.69745616,1.234872808,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Affin Hwang Invest Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154087100217,4261610,ASPD,BM,BM,3/3/2021,UiTM Solar Power Dua Sdn Bhd,5080023049.0,Emerging Market Corporate|Investment Grade Corporate,Live,Malaysia,,100.0,24.69745616,1.234872808,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Affin Hwang Invest Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154087100218,4261610,ASPD,BM,BM,3/3/2021,UiTM Solar Power Dua Sdn Bhd,5080023049.0,Emerging Market Corporate|Investment Grade Corporate,Live,Malaysia,,100.0,24.69745616,2.469745616,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Affin Hwang Invest Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154087100221,4261610,ASPD,BM,BM,3/3/2021,UiTM Solar Power Dua Sdn Bhd,5080023049.0,Investment Grade Corporate|Emerging Market Corporate,Live,Malaysia,,100.0,24.69745616,2.469745616,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Affin Hwang Invest Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154087100222,4261610,ASPD,BM,BM,3/3/2021,UiTM Solar Power Dua Sdn Bhd,5080023049.0,Investment Grade Corporate|Emerging Market Corporate,Live,Malaysia,,100.0,24.69745616,2.469745616,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Affin Hwang Invest Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154087100224,4261610,ASPD,BM,BM,3/3/2021,UiTM Solar Power Dua Sdn Bhd,5080023049.0,Investment Grade Corporate|Emerging Market Corporate,Live,Malaysia,,100.0,24.69745616,1.728821931,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Affin Hwang Invest Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154087100227,4261610,ASPD,BM,BM,3/3/2021,UiTM Solar Power Dua Sdn Bhd,5080023049.0,Emerging Market Corporate|Investment Grade Corporate,Live,Malaysia,,100.0,24.69745616,2.469745616,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Affin Hwang Invest Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154087100228,4261610,ASPD,BM,BM,3/3/2021,UiTM Solar Power Dua Sdn Bhd,5080023049.0,Investment Grade Corporate|Emerging Market Corporate,Live,Malaysia,,100.0,24.69745616,1.234872808,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Affin Hwang Invest Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154087100239,4261610,ASPD,BM,BM,3/3/2021,UiTM Solar Power Dua Sdn Bhd,5080023049.0,Emerging Market Corporate|Investment Grade Corporate,Live,Malaysia,,100.0,24.69745616,1.234872808,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Affin Hwang Invest Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154087100244,4261610,ASPD,BM,BM,3/3/2021,UiTM Solar Power Dua Sdn Bhd,5080023049.0,Emerging Market Corporate|Investment Grade Corporate,Live,Malaysia,,100.0,24.69745616,1.234872808,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Affin Hwang Invest Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154087100247,4261610,ASPD,BM,BM,3/3/2021,UiTM Solar Power Dua Sdn Bhd,5080023049.0,Emerging Market Corporate|Investment Grade Corporate,Live,Malaysia,,100.0,24.69745616,2.469745616,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Affin Hwang Invest Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154087100248,4261610,ASPD,BM,BM,3/3/2021,UiTM Solar Power Dua Sdn Bhd,5080023049.0,Emerging Market Corporate|Investment Grade Corporate,Live,Malaysia,,100.0,24.69745616,0.740923685,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Affin Hwang Invest Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154087100250,4261610,ASPD,BM,BM,3/3/2021,UiTM Solar Power Dua Sdn Bhd,5080023049.0,Emerging Market Corporate|Investment Grade Corporate,Live,Malaysia,,100.0,24.69745616,2.469745616,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Affin Hwang Invest Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154087111425,4268970,ED,BM,BM,3/5/2021,Asian Development Bank,8589934162.0,"Agency, Supranational, Sovereign",Live,Philippines,,100.15,25.80121599,25.80121599,,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,Merrill Lynch International Ltd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Euro & Foreign Non Cvt Debt,BookRunner,BookRunner,0
154087131596,4283745,ED,BM,BM,3/4/2021,Asian Development Bank,8589934162.0,"Agency, Supranational, Sovereign",Live,Philippines,,100.0,49.72061748,49.72061748,,Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,BofA Securities Inc,False,Green Construction,Asia Pacific Excluding Central Asia,Euro & Foreign Non Cvt Debt,BookRunner,BookRunner,0
154087137688,4287968,ED,BM,BM,1/30/2013,Asian Development Bank,8589934162.0,"Agency, Supranational, Sovereign",Live,Philippines,,100.0,26.73930845,26.73930845,,Senior Unsecured Notes,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,Nomura International PLC,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Euro & Foreign Non Cvt Debt,BookRunner,BookRunner,0
154087137736,4288006,ED,BM,BM,8/15/2013,Asian Development Bank,8589934162.0,"Agency, Supranational, Sovereign",Live,Philippines,,100.0,31.13514526,31.13514526,,Senior Unsecured Notes,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,Nomura International PLC,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Euro & Foreign Non Cvt Debt,BookRunner,BookRunner,0
154087141015,4290399,ED,BM,BM,4/13/2021,Hanwha Solutions Corp,4295881065.0,Investment Grade Corporate,Live,South Korea,,100.0,152.8327551,152.8327551,Korea,Guaranteed Senior Unsecured Notes,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Chemicals,Basic Materials,,Standard Chartered Bank,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Euro & Foreign Non Cvt Debt,BookRunner,BookRunner,1
