name,ric,currency,org_permid,isin
LION-OCBC SECS. SING.LOW CBN.ETF,LISC-D.SI,U$,,SGXC60641310
OVERSEA CHINESE BANKING ADR 1:2,OVCHY.PK,U$,4295887834.0,US6903331097
PHILLIP SING INCOME ETF SGD,PHII.SI,S$,,SGXC25065050
PHILLIP-NOVA MSCI (SES) SG DLY.(2X) LEVRGD.,PNOV.SI,S$,,SGXC98031534
RAFFLES EDUCATION ADR 1:20,RFLFY.PK,U$,4295887752.0,US75061U2006
SIA ENGINEERING COMPANY ADR 1:10,SEGSY.PK,U$,4295888025.0,US78424N1037
UOBAM FTSE CHINA (SES) A50 INDEX ETF,UOBF.SI,S$,,SG1Y89950071
ABF SINGAPORE BOND INDEX,ABFB.SI,S$,5000056791.0,SG1S08926457
AMOVA E FUND CHINEXT INDEX ETF,AMOA.SI,S$,,SGXC49949461
AMOVA SGD INVG.CBD. IDX ETF,AMOT.SI,S$,,SGXC70121915
AMOVA SINGAPORE STI ETF ACC,AMOI.SI,S$,,SGXPU03C7780
AMOVA-ICBCSG CN BD RMB ETF,AMOM-D.SI,U$,,SGXC29409643
AMOVA-ICBCSG CN BD SGD ETF,AMOM.SI,S$,,SGXC30096447
CGS FULLGOAL CSI 1000 ETF,CSFG-D.SI,U$,,SGXC89667486
CITY DEVELOPMENT SPN.ADR 1:1,CDEVY.PK,U$,4295887845.0,US1777973058
CSE GLOBAL ADR 1:10,CSYJY.PK,U$,4295887891.0,US12633T1060
CSOP CGS-CIMB FTSE AI. PAC LOW CBN.IDX ETF,COPC-D.SI,U$,,SGXC58537918
CSOP CSI STAR AND CHINEXT 50 INDEX ETF,CSOC.SI,S$,,SGXC15225995
CSOP HUATAI- PINEBRIDGE SSE DIV.IDX.,CSOH.SI,S$,,SGXC63479007
CSOP IEDGE STHEAST. ASIA+ TECH IDX.ETF,CSOS-D.SI,U$,,SGXC71124538
DBS GROUP HOLDINGS ADR 1:4,DBSDY.PK,U$,4295888106.0,US23304Y1001
GENTING SINGAPORE ADR 1:50,GIGNY.PK,U$,5064587290.0,US37251T1043
INDOFOOD AGRI RES.UNSP. ADR 1:50,INDFY.PK,U$,4298042070.0,US45577A1051
ISHM.IDA.CIM.TSTN. ETF USD,INDI.SI,U$,,SG1T41930465
KEPPEL SPN.ADR 1:2,KPELY.PK,U$,4295887849.0,US4920513052
LION-NOMURA JAP. ACV.ETF (POWERED BY AI),LIOO-D.SI,U$,,SGXC22115700
LION-PHILLIP S-REIT ETF,LIOP.SI,S$,,SG1DJ3000008
LIONGLOBAL SHT.DUR. BD. ATV ETF SGD DIS SGD,LIOS-D.SI,U$,,SGXC22380163
MEDTECS INTL DEPOSITORY RECEIPT,9103.TW,TW,4295887702.0,TW0009103002
NOBLE GROUP UNSP.ADR 1:10,NOBGY.PK,U$,4295871735.0,US65504R2031
PHIL-CUAM MSCI CHINA A50 ETF,PHIC-D.SI,U$,,SGXC55887332
PHILLIP SGX APAC DIV. LDRS.REIT ETF USD,PHIL.SI,U$,,SG1DB9000009
RF ACQUISITION II UNITS,RFAIU.O,U$,5087114582.0,KYG753891251
SEA BDR,S2EA34.SA,C,5044250385.0,BRS2EABDR003
SEA LIMITED CEDEAR,SEm.BA,AP,5044250385.0,ARBCOM4603S6
STRAITS TRADING COMPANY ADR 1:10,STTSY.PK,U$,4295887824.0,US8625921023
UNITED OVERSEAS BK SINGAPORE ADR 1:2,UOVEY.PK,U$,5000074278.0,US9112713022
WILMAR INTERNATIONAL ADR 1:10,WLMIY.PK,U$,4295887677.0,US9714331074
AMOVA ASIA EXJC ETF USD,AMOX.SI,U$,,SGXC61562457
AMOVA SINGAPORE STI ETF,AMOE.SI,S$,,SG1X52941694
AMOVA- (SES) STRAITSTRADING AI.,AMON.SI,S$,,SG1DE9000003
CGS FULLGOAL VTM.30 SECT.CP.ETF USD,CGSF-D.SI,U$,,SGXC57624527
CSOP CSAM CSI A500 INDEX ETF,CSOA.SI,S$,,SGXC47301129
CSOP IEDGE S-REIT LEADERS INDEX ETF,CSOP-D.SI,U$,,SGXC35358685
DMNTE.PAC.LTD.$. DENOM. PF.SHS.SR.A2,DMPA2.PS,U$,4295887825.0,VGG270541730
FIRST RESOURCES UNSP.ADR 1:100,FSRCY.PK,U$,4295874786.0,US33617N1054
FRASER NEAVE ADR 1:5,FNEVY.PK,U$,4295887831.0,US3554701058
GOLDEN AGRI-RES.UNSP.ADR 1:100,GARPY.PK,U$,4295887879.0,US3807872003
HONGKONG LAND HDG.ADR 1:5,HNGKY.PK,U$,4295871555.0,US4385813088
ISHARES AXJ CLIMATE ACTION ETF,ISHA-D.SI,U$,,SGXC39575946
ISHARES J P MRGN. USD AI.CR.BD.ETF USD,BRJP.SI,U$,,SG2D32970329
ISHARES USD ASIA HY BOND ETF USD,AHYG.SI,U$,,SG2D83975482
JARDINE CYCLE CARRIAGE ADR 1:2,JCYGY.PK,U$,4295887839.0,US47110M2089
JARDINE MATHESON HDG. UNSPONSORED ADR 1:1,JMHLY.PK,U$,4295871566.0,US4711154025
LION-CHINA MRCH.CSI DIV. IDX.ETF,LIOC.SI,S$,,SGXC45242093
LION-OCBC SECS. HSNG. TECH ETF HKD,LIHS-D.SI,U$,,SGXC56627679
PHILLIP SGD MONEY MARKET ETF SGD,PHSG.SI,S$,,SGXC85914460
SING.EX.UNSP.AMER. DEPOSITORY RECPT.1:2,SPXCY.PK,U$,4298007743.0,US82929W1053
SINGAPORE AIRLINES ADR 1:2,SINGY.PK,U$,4295887850.0,US82930C1062
SINGAPORE LD GROUP ADR 1:20,UILCY.PK,U$,4295887767.0,US82931G1067
SINGAPORE POST ADR 1:20,SPSTY.PK,U$,4295888055.0,US82929N1054
SINGAPORE TECH ENGINEERING ADR 1:10,SGGKY.PK,U$,5000049975.0,US82929Y1010
SPDR STRAITS TIMES INDEX ETF,STTF.SI,S$,4295888011.0,SG1W45939194
STARHUB ADR 1:10,SRHBY.PK,U$,4295888098.0,US85528U1079
THAI BEVERAGE PUBLIC ADR 1:100,TBVPY.PK,U$,4295893447.0,US88321L1008
UOB APAC GREEN REIT ETF,UOBA-D.SI,U$,,SGXC32426998
UOL GROUP ADR 1:4,UOLGY.PK,U$,4295887663.0,US91529G1058
VENTURE ADR 1:5,VEMLY.PK,U$,4295887647.0,US92326A1016
ABF PAN ASIA BOND INDEX,2821.HK,U$,4297096426.0,SG9999002026
AMOVA ASIA EXJC ETF,AMOV-D.SI,U$,,SGXC68808515
AMOVA E FUND CHINEXT INDEX ETF USD,AMOA-D.SI,U$,,SGXC76498291
AMOVA- STRAITSTRADING MSCI,AMOL-D.SI,U$,,SGXC85425921
BH GLOBAL TDR,911608.TW,TW,4295887840.0,TW0009116087
CITY DEVELOPMENTS NCCPS PREF.SHS.,CTDM_p.SI,S$,4295887845.0,SG1P70918864
DMNTE.PAC.LTD.$. DENOM. SR.PF.SHS.,DMPA1.PS,U$,4295887825.0,VGG270541656
LION-CHINA MRCH. EAM. SLT.IDX ETF,LIOM.SI,S$,,SGXC20553779
LION-OCBC SECS.APAC FINLS.DIV.PLUS ETF,LIOE-D.SI,U$,,SGXC10762612
ORIGIN INV.I EQ. WARRT. EXP 27 JUN 2030,ORIQW.O,U$,5091404234.0,KYG677511266
ORIGIN INVESTMENT I UNITS,ORIQU.O,U$,5091404234.0,KYG677511183
PHILLIP SING INCOME USD ETF,PHIN.SI,U$,,SGXC37925721
PHILLIP-NOVA MSCI (SES) SG DLY.(-1X) IVR.PROD,PNSH.SI,S$,,SGXC77800768
SING.TELECOM.ADR 1:10,SGAPY.PK,U$,5000056385.0,US82929R3049
THE TRENDLINES GROUP ADR 1:50,TRNLY.PK,U$,5036372158.0,US89487L1089
UOBAM PING AN CHINEXT ETF SGD,UOBM-D.SI,U$,,SGXC54700155
YANLORD LD.GP.UNSP.ADR 1:20,YLDGY.PK,U$,4295863986.0,US98482L1044
UOBAM PA FTSE ASEAN(SES) DIV ETF,UOBS.SI,S$,,SGXC61123532
AMOVA-ICBCSG CN BD (SES) RMB ETF,AMOM-D1.SI,CH,,SGXC29409643
CSOP IEDGE S-REIT (SES) LEADERS INDEX ETF,CSOP.SI,S$,,SGXC35358685
CSOP IEDGE STHEAST.(SES) ASIA+ TECH IDX.ETF,CSOS.SI,S$,,SGXC71124538
LION-OCBC SECS.APAC(SES) FINLS.DIV.PLUS ETF,LIOE.SI,S$,,SGXC10762612
PHIL-CUAM MSCI (SES) CHINA A50 ETF,PHIC.SI,S$,,SGXC55887332
PHILLIP SGD MONEY (SES) MARKET ETF SGD,PHSG-D.SI,U$,,SGXC85914460
PHILLIP SGX APAC (SES) DIV.LDRS.REIT ETF USD,PHIL-D.SI,S$,,SG1DB9000009
UOBAM PING AN (SES) CHINEXT ETF SGD,UOBM.SI,S$,,SGXC54700155
ABF PAN ASIA BOND (OTC) INDEX,ABFXF.PK,U$,4297096426.0,SG9999002026
AMOVA E FUND (SES) CHINEXT INDEX ETF USD,AMOA-D1.SI,CH,,SGXC76498291
CGS FULLGOAL VTM.30(SES) SECT.CP.ETF USD,CGSF.SI,S$,,SGXC57624527
CITY DEVELOPMENTS (FRA) ADR 1:1,CDE0y.F,E,4295887845.0,US1777973058
COMFORTDELGRO ADR (FRA) 1:20,VZ10y.F,E,4295888088.0,US2003851027
DBS GROUP HOLDINGS (FRA) ADR 1:4,DEVGy.F,E,4295888106.0,US23304Y1001
ISHARES AXJ CLIMATE(SES) ACTION ETF,ISHA.SI,S$,,SGXC39575946
ISHARES USD ASIA HY(OTC) BOND ETF USD,ISOUF.PK,U$,,SG2D83975482
KEPPEL SPN.ADR 1:2 (FRA),KEPy.F,E,4295887849.0,US4920513052
LION-OCBC SECS. (SES) CHIN.LDRS.ETF SGD,LICH-D.SI,CH,,SGXC42834322
LION-OCBC SECS. (SES) SING.LOW CBN.ETF,LISC.SI,S$,,SGXC60641310
SING.TELECOM.ADR (FRA) 1:10,SITy.F,E,5000056385.0,US82929R3049
SINGAPORE AIRLINES (FRA) ADR 1:2,SIAy.F,E,4295887850.0,US82930C1062
SINGAPORE TECH (FRA) ENGINEERING ADR 1:10,SJX0y.F,E,5000049975.0,US82929Y1010
UNITED OVERSEAS BK (FRA) SINGAPORE ADR 1:2,UOB0y.F,E,5000074278.0,US9112713022
UOB APAC GREEN REIT(SES) ETF,UOBA.SI,S$,,SGXC32426998
ABF PAN ASIA BOND (TKS) INDEX,1349.T,Y,4297096426.0,SG9999002026
AMOVA- STRAITSTRADING AI.,AMON-D.SI,U$,,SG1DE9000003
GOLDEN AGRI (FRA) RESOURCES ADR 1:100,4G3y.F,E,4295887879.0,US3807872003
ISHARES J P MRGN. (SES) USD AI.CR.BD.ETF USD,BRJP-D.SI,S$,,SG2D32970329
ISHM.IDA.CIM.TSTN. (SES) ETF USD,INDI-D.SI,S$,,SG1T41930465
JARDINE MATHESON (FRA) HOLDINGS ADR 1:1,H4W0y.F,E,4295871566.0,US4711154025
LION-CHINA MRCH.CSI(SES) DIV.IDX.ETF,LIOC-D.SI,CH,,SGXC45242093
LION-OCBC SECS. (SES) HSNG.TECH ETF HKD,LIHS.SI,S$,,SGXC56627679
LIONGLOBAL SHT.DUR.(SES) BD.ATV ETF SGD DIS SGD,LIOS.SI,S$,,SGXC22380163
OVERSEA CHINESE (FRA) BANKING ADR 1:2,OCBBy.F,E,4295887834.0,US6903331097
PHILLIP-NOVA MSCI SG DLY.(-1X) IVR.PROD,PNSH-D.SI,U$,,SGXC77800768
SEATRIUM ADR 1:10 (FRA),S8Ny.F,E,4295887379.0,US81662J2069
UOBAM FTSE CHINA A50 INDEX ETF,UOBF-D.SI,U$,,SG1Y89950071
WILMAR (FRA) INTERNATIONAL ADR 1:10,RTHGy.F,E,4295887677.0,US9714331074
AMOVA ASIA EXJC ETF(SES),AMOV.SI,S$,,SGXC68808515
AMOVA- (SES) STRAITSTRADING MSCI,AMOL.SI,S$,,SGXC85425921
CGS FULLGOAL CSI (SES) 1000 ETF,CSFG.SI,S$,,SGXC89667486
CSOP CGS-CIMB FTSE (SES) AI.PAC LOW CBN.IDX ETF,COPC.SI,S$,,SGXC58537918
ICBC CSOP FTSE CHS.(SES) GVT.BD IDX.ETF USD,ICGB.SI,S$,,SGXC34971074
ISHARES USD ASIA HY(SES) BOND ETF USD,AHYG-D.SI,S$,,SG2D83975482
LION-CHINA MRCH. EAM. SLT.IDX ETF,LIOM-D.SI,U$,,SGXC20553779
LION-NOMURA JAP. (SES) ACV.ETF (POWERED BY AI),LIOO.SI,S$,,SGXC22115700
PHILLIP-NOVA MSCI SG DLY.(2X) LEVRGD.,PNOV-D.SI,U$,,SGXC98031534
SING.EX.UNSP.AMER. (FRA) DEPOSITORY RECPT.1:2,SOUUy.F,E,4298007743.0,US82929W1053
YANGZJ.SHIPBLDG. (FRA) HLDGS AMER.DEPOSITORY,B8O0y.F,E,4295865088.0,US98475A1079
