company,ticker,country,Year,emissions_intensity,environmental_investment,internal_carbon_pricing
ACEN CORP.PERP.SR.B PF.,PH0000057416,Philippines,2016,6060.54667557,,
ACEN CORP.PERP.SR.B PF.,PH0000057416,Philippines,2017,6172.39861741,,
ACEN CORP.PERP.SR.B PF.,PH0000057416,Philippines,2018,7334.99552659,,
ACEN CORP.PERP.SR.B PF.,PH0000057416,Philippines,2019,4378.6703432,,
ACEN CORP.PERP.SR.B PF.,PH0000057416,Philippines,2020,3905.20503267,Y   ,N   
ACEN CORP.PERP.SR.B PF.,PH0000057416,Philippines,2021,12395.9615382,Y   ,N   
ACEN CORP.PERP.SR.B PF.,PH0000057416,Philippines,2022,8522.15626818,Y   ,N   
ACEN CORP.PERP.SR.B PF.,PH0000057416,Philippines,2023,8379.75806837,Y   ,N   
ACEN CORP.PERP.SR.B PF.,PH0000057416,Philippines,2024,4185.42961532,Y   ,N   
ACEN CORPORATION,PHY1001H1024,Philippines,2015,6048.34011656,,
ACEN CORPORATION,PHY1001H1024,Philippines,2016,6060.54667557,,
ACEN CORPORATION,PHY1001H1024,Philippines,2017,6172.39861741,,
ACEN CORPORATION,PHY1001H1024,Philippines,2018,7334.99552659,,
ACEN CORPORATION,PHY1001H1024,Philippines,2019,4378.6703432,,
ACEN CORPORATION,PHY1001H1024,Philippines,2020,3905.20503267,Y   ,N   
ACEN CORPORATION,PHY1001H1024,Philippines,2021,12395.9615382,Y   ,N   
ACEN CORPORATION,PHY1001H1024,Philippines,2022,8522.15626818,Y   ,N   
ACEN CORPORATION,PHY1001H1024,Philippines,2023,8379.75806837,Y   ,N   
ACEN CORPORATION,PHY1001H1024,Philippines,2024,4185.42961532,Y   ,N   
ACESITE PHILS,PHY2063J1017,Philippines,2015,961.1918447,,
ACESITE PHILS,PHY2063J1017,Philippines,2016,890.3715068,,
ACESITE PHILS,PHY2063J1017,Philippines,2017,811.89986515,,
ACESITE PHILS,PHY2063J1017,Philippines,2018,700.39655322,,
AGRINURTURE,PHY002851178,Philippines,2015,268.32517917,,
AGRINURTURE,PHY002851178,Philippines,2016,283.59617871,,
AGRINURTURE,PHY002851178,Philippines,2017,297.19832206,,
AGRINURTURE,PHY002851178,Philippines,2018,302.51641994,,
AGRINURTURE,PHY002851178,Philippines,2019,326.64129089,,
AGRINURTURE,PHY002851178,Philippines,2020,443.54491008,,
AGRINURTURE,PHY002851178,Philippines,2021,644.91098797,,
AGRINURTURE,PHY002851178,Philippines,2022,703.62156995,,
AGRINURTURE,PHY002851178,Philippines,2023,745.86928334,,
AGRINURTURE,PHY002851178,Philippines,2024,743.76989997,,
ALLDAY MARTS,PHY0040W1046,Philippines,2018,231.49881093,,
ALLDAY MARTS,PHY0040W1046,Philippines,2019,260.39985342,,
ALLDAY MARTS,PHY0040W1046,Philippines,2020,278.88002333,,
ALLDAY MARTS,PHY0040W1046,Philippines,2021,345.21230388,,
ALLDAY MARTS,PHY0040W1046,Philippines,2022,378.36457179,,
ALLDAY MARTS,PHY0040W1046,Philippines,2023,385.6877727,,
ALLDAY MARTS,PHY0040W1046,Philippines,2024,340.98626002,,
ALLHOME,PHY0040P1094,Philippines,2017,96.43964195,,
ALLHOME,PHY0040P1094,Philippines,2018,158.33829511,,
ALLHOME,PHY0040P1094,Philippines,2019,198.64432552,,
ALLHOME,PHY0040P1094,Philippines,2020,816.75392384,,
ALLHOME,PHY0040P1094,Philippines,2021,608.18231571,,
ALLHOME,PHY0040P1094,Philippines,2022,570.54040081,,
ALLHOME,PHY0040P1094,Philippines,2023,479.41510949,,
ALLHOME,PHY0040P1094,Philippines,2024,512.92969388,,
ALLIANCE GLOBAL GP.,PHY003341054,Philippines,2015,793.84908477,N   ,N   
ALLIANCE GLOBAL GP.,PHY003341054,Philippines,2016,825.94174802,N   ,N   
ALLIANCE GLOBAL GP.,PHY003341054,Philippines,2017,803.33644412,N   ,N   
ALLIANCE GLOBAL GP.,PHY003341054,Philippines,2018,783.32708656,N   ,N   
ALLIANCE GLOBAL GP.,PHY003341054,Philippines,2019,783.60423356,N   ,N   
ALLIANCE GLOBAL GP.,PHY003341054,Philippines,2020,695.3990585,N   ,N   
ALLIANCE GLOBAL GP.,PHY003341054,Philippines,2021,1082.9040352,N   ,N   
ALLIANCE GLOBAL GP.,PHY003341054,Philippines,2022,860.74271808,N   ,N   
ALLIANCE GLOBAL GP.,PHY003341054,Philippines,2023,1034.9512368,N   ,N   
ALLIANCE GLOBAL GP.,PHY003341054,Philippines,2024,1513.03056233,N   ,N   
ALLIANCE SLT.FDS.INTL.,PHY0077T1153,Philippines,2015,575.83610253,,
ALLIANCE SLT.FDS.INTL.,PHY0077T1153,Philippines,2016,616.02813817,,
ALLIANCE SLT.FDS.INTL.,PHY0077T1153,Philippines,2017,643.79847977,,
ALLIANCE SLT.FDS.INTL.,PHY0077T1153,Philippines,2018,647.6030652,,
ALLIANCE SLT.FDS.INTL.,PHY0077T1153,Philippines,2019,665.61649306,,
ALLIANCE SLT.FDS.INTL.,PHY0077T1153,Philippines,2020,648.93866073,,
ALLIANCE SLT.FDS.INTL.,PHY0077T1153,Philippines,2021,686.63037153,,
ALLIANCE SLT.FDS.INTL.,PHY0077T1153,Philippines,2022,708.10391122,,
ALLIANCE SLT.FDS.INTL.,PHY0077T1153,Philippines,2023,623.28326077,,
ALLIANCE SLT.FDS.INTL.,PHY0077T1153,Philippines,2024,655.19908198,,
ALSONS CONSOLIDATED,PHY0093E1002,Philippines,2015,6140.35017261,,
ALSONS CONSOLIDATED,PHY0093E1002,Philippines,2016,7235.74944836,,
ALSONS CONSOLIDATED,PHY0093E1002,Philippines,2017,7723.25831373,,
ALSONS CONSOLIDATED,PHY0093E1002,Philippines,2018,8267.22630635,,
ALSONS CONSOLIDATED,PHY0093E1002,Philippines,2019,8229.72929977,,
ALSONS CONSOLIDATED,PHY0093E1002,Philippines,2020,7980.53084701,,
ALSONS CONSOLIDATED,PHY0093E1002,Philippines,2021,7175.37398089,,
ALSONS CONSOLIDATED,PHY0093E1002,Philippines,2022,6520.95000365,,
ALSONS CONSOLIDATED,PHY0093E1002,Philippines,2023,6470.23283505,,
ALSONS CONSOLIDATED,PHY0093E1002,Philippines,2024,6685.75191582,,
ALTERNERGY HOLDINGS,PHY0100F1085,Philippines,2022,2833.89981068,,
ALTERNERGY HOLDINGS,PHY0100F1085,Philippines,2023,2455.1510155,,
ALTERNERGY HOLDINGS,PHY0100F1085,Philippines,2024,2216.10776726,,
ALTUS PROPERTY VENTURES,PHY0100W1019,Philippines,2017,205.3672196,,
ALTUS PROPERTY VENTURES,PHY0100W1019,Philippines,2018,288.05439168,,
ALTUS PROPERTY VENTURES,PHY0100W1019,Philippines,2019,327.21441854,,
ALTUS PROPERTY VENTURES,PHY0100W1019,Philippines,2020,291.76355344,,
ALTUS PROPERTY VENTURES,PHY0100W1019,Philippines,2021,248.1677662,,
ALTUS PROPERTY VENTURES,PHY0100W1019,Philippines,2022,254.89789892,,
ALTUS PROPERTY VENTURES,PHY0100W1019,Philippines,2023,441.42443349,,
ALTUS PROPERTY VENTURES,PHY0100W1019,Philippines,2024,481.04430364,,
ANCHOR LAND,PHY7748A1026,Philippines,2015,197.93979993,,
ANCHOR LAND,PHY7748A1026,Philippines,2016,333.01120881,,
ANCHOR LAND,PHY7748A1026,Philippines,2017,280.36380237,,
ANCHOR LAND,PHY7748A1026,Philippines,2018,345.33983927,,
ANCHOR LAND,PHY7748A1026,Philippines,2019,358.08736791,,
ANCHOR LAND,PHY7748A1026,Philippines,2020,313.80973304,,
ANCHOR LAND,PHY7748A1026,Philippines,2021,258.01403693,,
ANCHOR LAND,PHY7748A1026,Philippines,2022,274.28525464,,
ANCHOR LAND,PHY7748A1026,Philippines,2023,475.76517318,,
ANCHOR LAND,PHY7748A1026,Philippines,2024,515.4884395,,
ANGLO PHILIPPINE,PHY0136Q1288,Philippines,2015,242.78301395,,
ANGLO PHILIPPINE,PHY0136Q1288,Philippines,2016,237.70360297,,
ANGLO PHILIPPINE,PHY0136Q1288,Philippines,2017,136.21127802,,
ANGLO PHILIPPINE,PHY0136Q1288,Philippines,2018,204.10883307,,
ANGLO PHILIPPINE,PHY0136Q1288,Philippines,2019,249.79821518,,
ANGLO PHILIPPINE,PHY0136Q1288,Philippines,2020,220.46264898,,
ANGLO PHILIPPINE,PHY0136Q1288,Philippines,2021,182.11500706,,
ANGLO PHILIPPINE,PHY0136Q1288,Philippines,2022,193.91026921,,
ANGLO PHILIPPINE,PHY0136Q1288,Philippines,2023,383.17953962,,
ANGLO PHILIPPINE,PHY0136Q1288,Philippines,2024,425.75162924,,
APEX MINING 'A',PHY017801408,Philippines,2015,4322.55862856,,
APEX MINING 'A',PHY017801408,Philippines,2016,6963.62043074,,
APEX MINING 'A',PHY017801408,Philippines,2017,6987.49957686,,
APEX MINING 'A',PHY017801408,Philippines,2018,7304.07399557,,
APEX MINING 'A',PHY017801408,Philippines,2019,7485.30296379,,
APEX MINING 'A',PHY017801408,Philippines,2020,5864.21927475,,
APEX MINING 'A',PHY017801408,Philippines,2021,4648.60025259,,
APEX MINING 'A',PHY017801408,Philippines,2022,2582.04522335,,
APEX MINING 'A',PHY017801408,Philippines,2023,2093.63460867,,
APEX MINING 'A',PHY017801408,Philippines,2024,2173.27216979,,
APOLLO GLOBAL,PHY1000N1001,Philippines,2015,3673.06878691,,
ARANETA PROPERTIES,PHY0203L1190,Philippines,2015,194.73916005,,
ARANETA PROPERTIES,PHY0203L1190,Philippines,2016,336.76550276,,
ARANETA PROPERTIES,PHY0203L1190,Philippines,2017,287.79393753,,
ARANETA PROPERTIES,PHY0203L1190,Philippines,2018,336.81509415,,
ARANETA PROPERTIES,PHY0203L1190,Philippines,2019,346.8783992,,
ARANETA PROPERTIES,PHY0203L1190,Philippines,2020,303.58391501,,
ARANETA PROPERTIES,PHY0203L1190,Philippines,2021,294.98255202,,
ARANETA PROPERTIES,PHY0203L1190,Philippines,2022,311.26937237,,
ARANETA PROPERTIES,PHY0203L1190,Philippines,2023,492.83340632,,
ARANETA PROPERTIES,PHY0203L1190,Philippines,2024,543.7385794,,
AREIT,PHY1001D1010,Philippines,2016,288.33366897,,
AREIT,PHY1001D1010,Philippines,2017,297.30069929,,
AREIT,PHY1001D1010,Philippines,2018,327.68220552,,
AREIT,PHY1001D1010,Philippines,2019,359.53961741,,
AREIT,PHY1001D1010,Philippines,2020,350.69359128,,
AREIT,PHY1001D1010,Philippines,2021,306.86910595,,
AREIT,PHY1001D1010,Philippines,2022,298.67071908,,
AREIT,PHY1001D1010,Philippines,2023,312.11229952,,
AREIT,PHY1001D1010,Philippines,2024,319.89306668,,
ARTHALAND,PHY0206K1008,Philippines,2015,212.56791506,,
ARTHALAND,PHY0206K1008,Philippines,2016,343.45978244,,
ARTHALAND,PHY0206K1008,Philippines,2017,295.66108051,,
ARTHALAND,PHY0206K1008,Philippines,2018,355.05756313,,
ARTHALAND,PHY0206K1008,Philippines,2019,379.57391815,,
ARTHALAND,PHY0206K1008,Philippines,2020,325.29735955,,
ARTHALAND,PHY0206K1008,Philippines,2021,257.41424633,,
ARTHALAND,PHY0206K1008,Philippines,2022,262.62009351,,
ARTHALAND,PHY0206K1008,Philippines,2023,454.44712657,,
ARTHALAND,PHY0206K1008,Philippines,2024,498.59145639,,
ARTHALAND SERIES D PREF.,PHY0206K1347,Philippines,2015,212.56791506,,
ARTHALAND SERIES D PREF.,PHY0206K1347,Philippines,2016,343.45978244,,
ARTHALAND SERIES D PREF.,PHY0206K1347,Philippines,2017,295.66108051,,
ARTHALAND SERIES D PREF.,PHY0206K1347,Philippines,2018,355.05756313,,
ARTHALAND SERIES D PREF.,PHY0206K1347,Philippines,2019,379.57391815,,
ARTHALAND SERIES D PREF.,PHY0206K1347,Philippines,2020,325.29735955,,
ARTHALAND SERIES D PREF.,PHY0206K1347,Philippines,2021,257.41424633,,
ARTHALAND SERIES D PREF.,PHY0206K1347,Philippines,2022,262.62009351,,
ARTHALAND SERIES D PREF.,PHY0206K1347,Philippines,2023,454.44712657,,
ARTHALAND SERIES D PREF.,PHY0206K1347,Philippines,2024,498.59145639,,
ARTHALAND SERIES F PREF.,PH0000059610,Philippines,2015,212.56791506,,
ARTHALAND SERIES F PREF.,PH0000059610,Philippines,2016,343.45978244,,
ARTHALAND SERIES F PREF.,PH0000059610,Philippines,2017,295.66108051,,
ARTHALAND SERIES F PREF.,PH0000059610,Philippines,2018,355.05756313,,
ARTHALAND SERIES F PREF.,PH0000059610,Philippines,2019,379.57391815,,
ARTHALAND SERIES F PREF.,PH0000059610,Philippines,2020,325.29735955,,
ARTHALAND SERIES F PREF.,PH0000059610,Philippines,2021,257.41424633,,
ARTHALAND SERIES F PREF.,PH0000059610,Philippines,2022,262.62009351,,
ARTHALAND SERIES F PREF.,PH0000059610,Philippines,2023,454.44712657,,
ARTHALAND SERIES F PREF.,PH0000059610,Philippines,2024,498.59145639,,
ASIA UNITED BANK,PHY0392K1044,Philippines,2015,6722.47752636,,
ASIA UNITED BANK,PHY0392K1044,Philippines,2016,6008.86565723,,
ASIA UNITED BANK,PHY0392K1044,Philippines,2017,8207.30690994,,
ASIA UNITED BANK,PHY0392K1044,Philippines,2018,9818.87364265,,
ASIA UNITED BANK,PHY0392K1044,Philippines,2019,8640.3684204,,
ASIA UNITED BANK,PHY0392K1044,Philippines,2020,6748.09148916,,
ASIA UNITED BANK,PHY0392K1044,Philippines,2021,7209.47350423,,
ASIA UNITED BANK,PHY0392K1044,Philippines,2022,6972.04041249,,
ASIA UNITED BANK,PHY0392K1044,Philippines,2023,5902.59546361,,
ASIA UNITED BANK,PHY0392K1044,Philippines,2024,5829.94283854,,
ASIABEST GROUP,PHY030541064,Philippines,2015,197.85794568,,
ASIAN TERMINALS,PHY0367R1006,Philippines,2015,1660.47366562,,
ASIAN TERMINALS,PHY0367R1006,Philippines,2016,1525.61555417,,
ASIAN TERMINALS,PHY0367R1006,Philippines,2017,1310.38232038,,
ASIAN TERMINALS,PHY0367R1006,Philippines,2018,1007.20255134,,
ASIAN TERMINALS,PHY0367R1006,Philippines,2019,941.38819828,,
ASIAN TERMINALS,PHY0367R1006,Philippines,2020,707.21154623,,
ASIAN TERMINALS,PHY0367R1006,Philippines,2021,715.86684841,,
ASIAN TERMINALS,PHY0367R1006,Philippines,2022,1475.02858815,,
ASIAN TERMINALS,PHY0367R1006,Philippines,2023,1111.46756978,,
ASIAN TERMINALS,PHY0367R1006,Philippines,2024,1250.85688548,,
ATLAS CONS.MNG.& DEV.,PHY0434M1265,Philippines,2015,4339.00940484,,
ATLAS CONS.MNG.& DEV.,PHY0434M1265,Philippines,2016,7145.2718437,,
ATLAS CONS.MNG.& DEV.,PHY0434M1265,Philippines,2017,7265.09352173,,
ATLAS CONS.MNG.& DEV.,PHY0434M1265,Philippines,2018,7447.07751831,,
ATLAS CONS.MNG.& DEV.,PHY0434M1265,Philippines,2019,7530.77644808,,
ATLAS CONS.MNG.& DEV.,PHY0434M1265,Philippines,2020,5867.26059267,,
ATLAS CONS.MNG.& DEV.,PHY0434M1265,Philippines,2021,4612.7920957,,
ATLAS CONS.MNG.& DEV.,PHY0434M1265,Philippines,2022,2503.02224164,,
ATLAS CONS.MNG.& DEV.,PHY0434M1265,Philippines,2023,2047.65571061,,
ATLAS CONS.MNG.& DEV.,PHY0434M1265,Philippines,2024,2183.23131728,,
ATN HOLDINGS 'A',PHY044891869,Philippines,2015,205.69793927,,
ATN HOLDINGS 'A',PHY044891869,Philippines,2016,200.62992793,,
ATN HOLDINGS 'A',PHY044891869,Philippines,2017,199.38803972,,
ATN HOLDINGS 'A',PHY044891869,Philippines,2018,279.06468806,,
ATN HOLDINGS 'A',PHY044891869,Philippines,2019,316.72898116,,
ATN HOLDINGS 'A',PHY044891869,Philippines,2020,262.18469484,,
ATN HOLDINGS 'A',PHY044891869,Philippines,2021,211.50295062,,
ATN HOLDINGS 'A',PHY044891869,Philippines,2022,216.13759402,,
ATN HOLDINGS 'A',PHY044891869,Philippines,2023,435.08621397,,
ATN HOLDINGS 'A',PHY044891869,Philippines,2024,470.60782803,,
ATN HOLDINGS 'B',PHY044891943,Philippines,2015,205.69793927,,
ATN HOLDINGS 'B',PHY044891943,Philippines,2016,200.62992793,,
ATN HOLDINGS 'B',PHY044891943,Philippines,2017,199.38803972,,
ATN HOLDINGS 'B',PHY044891943,Philippines,2018,279.06468806,,
ATN HOLDINGS 'B',PHY044891943,Philippines,2019,316.72898116,,
ATN HOLDINGS 'B',PHY044891943,Philippines,2020,262.18469484,,
ATN HOLDINGS 'B',PHY044891943,Philippines,2021,211.50295062,,
ATN HOLDINGS 'B',PHY044891943,Philippines,2022,216.13759402,,
ATN HOLDINGS 'B',PHY044891943,Philippines,2023,435.08621397,,
ATN HOLDINGS 'B',PHY044891943,Philippines,2024,470.60782803,,
AXELUM RESOURCES,PHY0564R1015,Philippines,2017,642.16149133,,
AXELUM RESOURCES,PHY0564R1015,Philippines,2018,653.63151752,,
AXELUM RESOURCES,PHY0564R1015,Philippines,2019,664.45992351,,
AXELUM RESOURCES,PHY0564R1015,Philippines,2020,653.51850856,,
AXELUM RESOURCES,PHY0564R1015,Philippines,2021,695.76271242,,
AXELUM RESOURCES,PHY0564R1015,Philippines,2022,715.83812655,,
AXELUM RESOURCES,PHY0564R1015,Philippines,2023,626.33781027,,
AXELUM RESOURCES,PHY0564R1015,Philippines,2024,655.46520707,,
AYALA,PHY0486V1154,Philippines,2015,575.70927754,,N   
AYALA,PHY0486V1154,Philippines,2016,830.58416986,,N   
AYALA,PHY0486V1154,Philippines,2017,823.16705289,,N   
AYALA,PHY0486V1154,Philippines,2018,946.12680561,,N   
AYALA,PHY0486V1154,Philippines,2019,795.5918232,,N   
AYALA,PHY0486V1154,Philippines,2020,901.10830152,,N   
AYALA,PHY0486V1154,Philippines,2021,600.61676644,,N   
AYALA,PHY0486V1154,Philippines,2022,299.05369291,,N   
AYALA,PHY0486V1154,Philippines,2023,465.52270499,,N   
AYALA,PHY0486V1154,Philippines,2024,487.07431458,,N   
AYALA B PREF.,PHY0486V1238,Philippines,2015,575.70927754,,N   
AYALA B PREF.,PHY0486V1238,Philippines,2016,830.58416986,,N   
AYALA B PREF.,PHY0486V1238,Philippines,2017,823.16705289,,N   
AYALA B PREF.,PHY0486V1238,Philippines,2018,946.12680561,,N   
AYALA B PREF.,PHY0486V1238,Philippines,2019,795.5918232,,N   
AYALA B PREF.,PHY0486V1238,Philippines,2020,901.10830152,,N   
AYALA B PREF.,PHY0486V1238,Philippines,2021,600.61676644,,N   
AYALA B PREF.,PHY0486V1238,Philippines,2022,299.05369291,,N   
AYALA B PREF.,PHY0486V1238,Philippines,2023,465.52270499,,N   
AYALA B PREF.,PHY0486V1238,Philippines,2024,487.07431458,,N   
AYALA B SERIES 3 PREF.,PH0000059511,Philippines,2015,575.70927754,,N   
AYALA B SERIES 3 PREF.,PH0000059511,Philippines,2016,830.58416986,,N   
AYALA B SERIES 3 PREF.,PH0000059511,Philippines,2017,823.16705289,,N   
AYALA B SERIES 3 PREF.,PH0000059511,Philippines,2018,946.12680561,,N   
AYALA B SERIES 3 PREF.,PH0000059511,Philippines,2019,795.5918232,,N   
AYALA B SERIES 3 PREF.,PH0000059511,Philippines,2020,901.10830152,,N   
AYALA B SERIES 3 PREF.,PH0000059511,Philippines,2021,600.61676644,,N   
AYALA B SERIES 3 PREF.,PH0000059511,Philippines,2022,299.05369291,,N   
AYALA B SERIES 3 PREF.,PH0000059511,Philippines,2023,465.52270499,,N   
AYALA B SERIES 3 PREF.,PH0000059511,Philippines,2024,487.07431458,,N   
AYALA B SERIES 4 PREF.,PH0000060584,Philippines,2015,575.70927754,,N   
AYALA B SERIES 4 PREF.,PH0000060584,Philippines,2016,830.58416986,,N   
AYALA B SERIES 4 PREF.,PH0000060584,Philippines,2017,823.16705289,,N   
AYALA B SERIES 4 PREF.,PH0000060584,Philippines,2018,946.12680561,,N   
AYALA B SERIES 4 PREF.,PH0000060584,Philippines,2019,795.5918232,,N   
AYALA B SERIES 4 PREF.,PH0000060584,Philippines,2020,901.10830152,,N   
AYALA B SERIES 4 PREF.,PH0000060584,Philippines,2021,600.61676644,,N   
AYALA B SERIES 4 PREF.,PH0000060584,Philippines,2022,299.05369291,,N   
AYALA B SERIES 4 PREF.,PH0000060584,Philippines,2023,465.52270499,,N   
AYALA B SERIES 4 PREF.,PH0000060584,Philippines,2024,487.07431458,,N   
AYALA LAND,PHY0488F1004,Philippines,2015,345.13048342,,N   
AYALA LAND,PHY0488F1004,Philippines,2016,228.13643353,,N   
AYALA LAND,PHY0488F1004,Philippines,2017,189.9496695,,N   
AYALA LAND,PHY0488F1004,Philippines,2018,1255.29723931,,N   
AYALA LAND,PHY0488F1004,Philippines,2019,1310.25892648,,N   
AYALA LAND,PHY0488F1004,Philippines,2020,1728.84037746,,N   
AYALA LAND,PHY0488F1004,Philippines,2021,1632.01333021,,N   
AYALA LAND,PHY0488F1004,Philippines,2022,1206.37285606,,N   
AYALA LAND,PHY0488F1004,Philippines,2023,996.30306542,,N   
AYALA LAND,PHY0488F1004,Philippines,2024,1018.76592989,,N   
AYALA PF.CLASS A SHARES,PHY0486V1311,Philippines,2015,575.70927754,,N   
AYALA PF.CLASS A SHARES,PHY0486V1311,Philippines,2016,830.58416986,,N   
AYALA PF.CLASS A SHARES,PHY0486V1311,Philippines,2017,823.16705289,,N   
AYALA PF.CLASS A SHARES,PHY0486V1311,Philippines,2018,946.12680561,,N   
AYALA PF.CLASS A SHARES,PHY0486V1311,Philippines,2019,795.5918232,,N   
AYALA PF.CLASS A SHARES,PHY0486V1311,Philippines,2020,901.10830152,,N   
AYALA PF.CLASS A SHARES,PHY0486V1311,Philippines,2021,600.61676644,,N   
AYALA PF.CLASS A SHARES,PHY0486V1311,Philippines,2022,299.05369291,,N   
AYALA PF.CLASS A SHARES,PHY0486V1311,Philippines,2023,465.52270499,,N   
AYALA PF.CLASS A SHARES,PHY0486V1311,Philippines,2024,487.07431458,,N   
AYALALAND LOGIST,PHY0490Q1023,Philippines,2015,221.3233393,,
AYALALAND LOGIST,PHY0490Q1023,Philippines,2016,217.29317742,,
AYALALAND LOGIST,PHY0490Q1023,Philippines,2017,212.26269038,,
AYALALAND LOGIST,PHY0490Q1023,Philippines,2018,338.60709229,,
AYALALAND LOGIST,PHY0490Q1023,Philippines,2019,371.54554751,,
AYALALAND LOGIST,PHY0490Q1023,Philippines,2020,344.84475794,,
AYALALAND LOGIST,PHY0490Q1023,Philippines,2021,284.06964963,,
AYALALAND LOGIST,PHY0490Q1023,Philippines,2022,285.6851479,,
AYALALAND LOGIST,PHY0490Q1023,Philippines,2023,458.84162402,,
AYALALAND LOGIST,PHY0490Q1023,Philippines,2024,499.04466217,,
AYC.NON-VOTING PERP.,PH0000056814,Philippines,2015,575.70927754,,
AYC.NON-VOTING PERP.,PH0000056814,Philippines,2016,830.58416986,,
AYC.NON-VOTING PERP.,PH0000056814,Philippines,2017,823.16705289,,
AYC.NON-VOTING PERP.,PH0000056814,Philippines,2018,946.12680561,,
AYC.NON-VOTING PERP.,PH0000056814,Philippines,2019,795.5918232,,
AYC.NON-VOTING PERP.,PH0000056814,Philippines,2020,901.10830152,,
AYC.NON-VOTING PERP.,PH0000056814,Philippines,2021,600.61676644,,
AYC.NON-VOTING PERP.,PH0000056814,Philippines,2022,299.05369291,,
AYC.NON-VOTING PERP.,PH0000056814,Philippines,2023,465.52270499,,
AYC.NON-VOTING PERP.,PH0000056814,Philippines,2024,487.07431458,,
AYC.NON-VOTING PERP. - OTING PERP.,PH0000056814,Philippines,2015,,,N   
AYC.NON-VOTING PERP. - OTING PERP.,PH0000056814,Philippines,2016,,,N   
AYC.NON-VOTING PERP. - OTING PERP.,PH0000056814,Philippines,2017,,,N   
AYC.NON-VOTING PERP. - OTING PERP.,PH0000056814,Philippines,2018,,,N   
AYC.NON-VOTING PERP. - OTING PERP.,PH0000056814,Philippines,2019,,,N   
AYC.NON-VOTING PERP. - OTING PERP.,PH0000056814,Philippines,2020,,,N   
AYC.NON-VOTING PERP. - OTING PERP.,PH0000056814,Philippines,2021,,,N   
AYC.NON-VOTING PERP. - OTING PERP.,PH0000056814,Philippines,2022,,,N   
AYC.NON-VOTING PERP. - OTING PERP.,PH0000056814,Philippines,2023,,,N   
AYC.NON-VOTING PERP. - OTING PERP.,PH0000056814,Philippines,2024,,,N   
AYC.RE-ISSUANCE OF B PF.,PHY0486V1725,Philippines,2015,575.70927754,,
AYC.RE-ISSUANCE OF B PF.,PHY0486V1725,Philippines,2016,830.58416986,,
AYC.RE-ISSUANCE OF B PF.,PHY0486V1725,Philippines,2017,823.16705289,,
AYC.RE-ISSUANCE OF B PF.,PHY0486V1725,Philippines,2018,946.12680561,,
AYC.RE-ISSUANCE OF B PF.,PHY0486V1725,Philippines,2019,795.5918232,,
AYC.RE-ISSUANCE OF B PF.,PHY0486V1725,Philippines,2020,901.10830152,,
AYC.RE-ISSUANCE OF B PF.,PHY0486V1725,Philippines,2021,600.61676644,,
AYC.RE-ISSUANCE OF B PF.,PHY0486V1725,Philippines,2022,299.05369291,,
AYC.RE-ISSUANCE OF B PF.,PHY0486V1725,Philippines,2023,465.52270499,,
AYC.RE-ISSUANCE OF B PF.,PHY0486V1725,Philippines,2024,487.07431458,,
AYC.RE-ISSUANCE OF B PF. - SSUANCE OF B PF.,PHY0486V1725,Philippines,2015,,,N   
AYC.RE-ISSUANCE OF B PF. - SSUANCE OF B PF.,PHY0486V1725,Philippines,2016,,,N   
AYC.RE-ISSUANCE OF B PF. - SSUANCE OF B PF.,PHY0486V1725,Philippines,2017,,,N   
AYC.RE-ISSUANCE OF B PF. - SSUANCE OF B PF.,PHY0486V1725,Philippines,2018,,,N   
AYC.RE-ISSUANCE OF B PF. - SSUANCE OF B PF.,PHY0486V1725,Philippines,2019,,,N   
AYC.RE-ISSUANCE OF B PF. - SSUANCE OF B PF.,PHY0486V1725,Philippines,2020,,,N   
AYC.RE-ISSUANCE OF B PF. - SSUANCE OF B PF.,PHY0486V1725,Philippines,2021,,,N   
AYC.RE-ISSUANCE OF B PF. - SSUANCE OF B PF.,PHY0486V1725,Philippines,2022,,,N   
AYC.RE-ISSUANCE OF B PF. - SSUANCE OF B PF.,PHY0486V1725,Philippines,2023,,,N   
AYC.RE-ISSUANCE OF B PF. - SSUANCE OF B PF.,PHY0486V1725,Philippines,2024,,,N   
BALAI NI FRUITAS,PHY1001G1041,Philippines,2019,645.27703288,,
BALAI NI FRUITAS,PHY1001G1041,Philippines,2020,624.72538584,,
BALAI NI FRUITAS,PHY1001G1041,Philippines,2021,668.60949612,,
BALAI NI FRUITAS,PHY1001G1041,Philippines,2022,698.86393808,,
BALAI NI FRUITAS,PHY1001G1041,Philippines,2023,614.65524011,,
BALAI NI FRUITAS,PHY1001G1041,Philippines,2024,654.48351624,,
BANK OF COMMERCE,PHY1000E1002,Philippines,2022,7505.75103969,,
BANK OF COMMERCE,PHY1000E1002,Philippines,2023,6452.38303819,,
BANK OF COMMERCE,PHY1000E1002,Philippines,2024,6823.3138734,,
BANK OF THE PHILP.ISLE.,PHY0967S1694,Philippines,2015,6598.54890005,N   ,N   
BANK OF THE PHILP.ISLE.,PHY0967S1694,Philippines,2016,7364.35637042,N   ,N   
BANK OF THE PHILP.ISLE.,PHY0967S1694,Philippines,2017,9162.08932265,N   ,N   
BANK OF THE PHILP.ISLE.,PHY0967S1694,Philippines,2018,10695.05529795,N   ,N   
BANK OF THE PHILP.ISLE.,PHY0967S1694,Philippines,2019,9803.20975557,N   ,N   
